"","tract","year","count","population","crimerate"
"1270","008410",2019,207,1232,168.019480519481
"1271","008701",2010,150,1978,75.8341759352882
"1272","008701",2011,193,1978,97.5733063700708
"1273","008701",2012,212,1978,107.178968655207
"1274","008701",2013,170,1978,85.9453993933266
"1275","008701",2014,253,1978,127.906976744186
"1276","008701",2015,195,1978,98.5844287158746
"1277","008701",2016,145,1978,73.3063700707786
"1278","008701",2017,152,1978,76.845298281092
"1279","008701",2018,160,1978,80.8897876643074
"1280","008701",2019,180,1978,91.0010111223458
"1281","008702",2010,135,1325,101.88679245283
"1282","008702",2011,109,1325,82.2641509433962
"1283","008702",2012,136,1325,102.641509433962
"1284","008702",2013,111,1325,83.7735849056604
"1285","008702",2014,124,1325,93.5849056603774
"1286","008702",2015,144,1325,108.679245283019
"1287","008702",2016,148,1325,111.698113207547
"1288","008702",2017,109,1325,82.2641509433962
"1289","008702",2018,130,1325,98.1132075471698
"1290","008702",2019,133,1325,100.377358490566
"1291","008802",2010,233,3301,70.5846713117237
"1292","008802",2011,182,3301,55.1348076340503
"1293","008802",2012,225,3301,68.1611632838534
"1294","008802",2013,223,3301,67.5552862768858
"1295","008802",2014,279,3301,84.5198424719782
"1296","008802",2015,243,3301,73.6140563465617
"1297","008802",2016,267,3301,80.8845804301727
"1298","008802",2017,353,3301,106.937291729779
"1299","008802",2018,261,3301,79.0669494092699
"1300","008802",2019,309,3301,93.607997576492
"1301","008803",2010,224,1709,131.070801638385
"1302","008803",2011,295,1709,172.615564657695
"1303","008803",2012,319,1709,186.658864833236
"1304","008803",2013,289,1709,169.104739613809
"1305","008803",2014,251,1709,146.869514335869
"1306","008803",2015,314,1709,183.733177296665
"1307","008803",2016,318,1709,186.073727325922
"1308","008803",2017,324,1709,189.584552369807
"1309","008803",2018,453,1709,265.067290813341
"1310","008803",2019,448,1709,262.14160327677
"1311","008804",2010,164,1883,87.0950610727563
"1312","008804",2011,180,1883,95.5921402018056
"1313","008804",2012,228,1883,121.083377588954
"1314","008804",2013,206,1883,109.399893786511
"1315","008804",2014,233,1883,123.738714816782
"1316","008804",2015,207,1883,109.930961232076
"1317","008804",2016,269,1883,142.857142857143
"1318","008804",2017,235,1883,124.800849707913
"1319","008804",2018,192,1883,101.964949548593
"1320","008804",2019,235,1883,124.800849707913
"1321","008903",2010,163,1992,81.8273092369478
"1322","008903",2011,191,1992,95.8835341365462
"1323","008903",2012,204,1992,102.409638554217
"1324","008903",2013,203,1992,101.907630522088
"1325","008903",2014,200,1992,100.401606425703
"1326","008903",2015,207,1992,103.915662650602
"1327","008903",2016,169,1992,84.8393574297189
"1328","008903",2017,154,1992,77.3092369477912
"1329","008903",2018,119,1992,59.7389558232932
"1330","008903",2019,196,1992,98.3935742971888
"1331","008904",2010,198,2569,77.0727909692487
"1332","008904",2011,236,2569,91.8645387310238
"1333","008904",2012,324,2569,126.119112495134
"1334","008904",2013,395,2569,153.756325418451
"1335","008904",2014,350,2569,136.239782016349
"1336","008904",2015,332,2569,129.233164655508
"1337","008904",2016,316,2569,123.005060334761
"1338","008904",2017,327,2569,127.286882055274
"1339","008904",2018,321,2569,124.951342934994
"1340","008904",2019,246,2569,95.7571039314908
"1341","009000",2010,133,2430,54.7325102880658
"1342","009000",2011,99,2430,40.7407407407407
"1343","009000",2012,121,2430,49.7942386831276
"1344","009000",2013,156,2430,64.1975308641975
"1345","009000",2014,174,2430,71.6049382716049
"1346","009000",2015,127,2430,52.2633744855967
"1347","009000",2016,118,2430,48.559670781893
"1348","009000",2017,222,2430,91.358024691358
"1349","009000",2018,222,2430,91.358024691358
"1350","009000",2019,245,2430,100.82304526749
"1351","009102",2010,353,3039,116.15663047055
"1352","009102",2011,428,3039,140.835801250411
"1353","009102",2012,483,3039,158.93385982231
"1354","009102",2013,550,3039,180.980585718987
"1355","009102",2014,618,3039,203.356367226061
"1356","009102",2015,632,3039,207.963145771635
"1357","009102",2016,564,3039,185.587364264561
"1358","009102",2017,610,3039,200.723922342876
"1359","009102",2018,571,3039,187.890753537348
"1360","009102",2019,658,3039,216.518591641988
"1361","009201",2010,89,1758,50.6257110352674
"1362","009201",2011,87,1758,49.4880546075085
"1363","009201",2012,129,1758,73.3788395904437
"1364","009201",2013,106,1758,60.2957906712173
"1365","009201",2014,164,1758,93.287827076223
"1366","009201",2015,167,1758,94.9943117178612
"1367","009201",2016,134,1758,76.2229806598407
"1368","009201",2017,135,1758,76.7918088737201
"1369","009201",2018,161,1758,91.5813424345848
"1370","009201",2019,132,1758,75.0853242320819
"1371","009203",2010,99,2109,46.9416785206259
"1372","009203",2011,86,2109,40.7776197249881
"1373","009203",2012,78,2109,36.9843527738265
"1374","009203",2013,88,2109,41.7259364627786
"1375","009203",2014,111,2109,52.6315789473684
"1376","009203",2015,100,2109,47.4158368895211
"1377","009203",2016,75,2109,35.5618776671408
"1378","009203",2017,74,2109,35.0877192982456
"1379","009203",2018,77,2109,36.5101944049312
"1380","009203",2019,77,2109,36.5101944049312
"1381","009204",2010,119,2028,58.6785009861933
"1382","009204",2011,147,2028,72.4852071005917
"1383","009204",2012,134,2028,66.0749506903353
"1384","009204",2013,116,2028,57.1992110453649
"1385","009204",2014,180,2028,88.7573964497041
"1386","009204",2015,139,2028,68.5404339250493
"1387","009204",2016,150,2028,73.9644970414201
"1388","009204",2017,126,2028,62.1301775147929
"1389","009204",2018,109,2028,53.7475345167653
"1390","009204",2019,93,2028,45.8579881656805
"1391","009301",2010,218,2617,83.3014902560183
"1392","009301",2011,222,2617,84.829957967138
"1393","009301",2012,191,2617,72.984333205961
"1394","009301",2013,199,2617,76.0412686282002
"1395","009301",2014,241,2617,92.0901795949561
"1396","009301",2015,279,2617,106.610622850592
"1397","009301",2016,325,2617,124.188001528468
"1398","009301",2017,226,2617,86.3584256782575
"1399","009301",2018,224,2617,85.5941918226977
"1400","009301",2019,216,2617,82.5372564004585
"1401","009302",2010,83,958,86.6388308977036
"1402","009302",2011,79,958,82.4634655532359
"1403","009302",2012,79,958,82.4634655532359
"1404","009302",2013,108,958,112.734864300626
"1405","009302",2014,131,958,136.743215031315
"1406","009302",2015,107,958,111.691022964509
"1407","009302",2016,83,958,86.6388308977036
"1408","009302",2017,51,958,53.2359081419624
"1409","009302",2018,61,958,63.6743215031315
"1410","009302",2019,70,958,73.0688935281837
"1411","009400",2010,163,3397,47.9835148660583
"1412","009400",2011,223,3397,65.6461583750368
"1413","009400",2012,232,3397,68.2955549013836
"1414","009400",2013,219,3397,64.4686488077716
"1415","009400",2014,272,3397,80.0706505740359
"1416","009400",2015,297,3397,87.4300853694436
"1417","009400",2016,292,3397,85.9581984103621
"1418","009400",2017,237,3397,69.7674418604651
"1419","009400",2018,204,3397,60.0529879305269
"1420","009400",2019,225,3397,66.2349131586694
"1421","009501",2010,124,5099,24.3184938223181
"1422","009501",2011,96,5099,18.8272210237301
"1423","009501",2012,105,5099,20.5922729947048
"1424","009501",2013,114,5099,22.3573249656795
"1425","009501",2014,134,5099,26.2796626789567
"1426","009501",2015,119,5099,23.3379093939988
"1427","009501",2016,99,5099,19.4155716807217
"1428","009501",2017,123,5099,24.1223769366542
"1429","009501",2018,162,5099,31.7709354775446
"1430","009501",2019,132,5099,25.8874289076289
"1431","009503",2010,97,2433,39.8684751335799
"1432","009503",2011,101,2433,41.5125359638307
"1433","009503",2012,127,2433,52.1989313604603
"1434","009503",2013,107,2433,43.9786272092067
"1435","009503",2014,114,2433,46.8557336621455
"1436","009503",2015,89,2433,36.5803534730785
"1437","009503",2016,75,2433,30.826140567201
"1438","009503",2017,69,2433,28.3600493218249
"1439","009503",2018,107,2433,43.9786272092067
"1440","009503",2019,86,2433,35.3473078503905
"1441","009504",2010,146,2603,56.0891279293123
"1442","009504",2011,174,2603,66.845946984249
"1443","009504",2012,178,2603,68.3826354206684
"1444","009504",2013,183,2603,70.3034959661929
"1445","009504",2014,217,2603,83.3653476757587
"1446","009504",2015,185,2603,71.0718401844026
"1447","009504",2016,184,2603,70.6876680752977
"1448","009504",2017,157,2603,60.315021129466
"1449","009504",2018,188,2603,72.2243565117173
"1450","009504",2019,170,2603,65.3092585478294
"1451","009505",2010,130,2197,59.1715976331361
"1452","009505",2011,112,2197,50.9786071916249
"1453","009505",2012,106,2197,48.2476103777879
"1454","009505",2013,86,2197,39.1442876649977
"1455","009505",2014,152,2197,69.1852526172053
"1456","009505",2015,184,2197,83.7505689576696
"1457","009505",2016,214,2197,97.4055530268548
"1458","009505",2017,196,2197,89.2125625853436
"1459","009505",2018,256,2197,116.522530723714
"1460","009505",2019,178,2197,81.0195721438325
"1461","009507",2010,27,1209,22.3325062034739
"1462","009507",2011,44,1209,36.3937138130687
"1463","009507",2012,36,1209,29.7766749379653
"1464","009507",2013,41,1209,33.9123242349049
"1465","009507",2014,54,1209,44.6650124069479
"1466","009507",2015,49,1209,40.5293631100083
"1467","009507",2016,53,1209,43.83788254756
"1468","009507",2017,39,1209,32.258064516129
"1469","009507",2018,45,1209,37.2208436724566
"1470","009507",2019,58,1209,47.9735318444996
"1471","009508",2010,114,2785,40.9335727109515
"1472","009508",2011,116,2785,41.6517055655296
"1473","009508",2012,108,2785,38.7791741472172
"1474","009508",2013,80,2785,28.7253141831239
"1475","009508",2014,115,2785,41.2926391382406
"1476","009508",2015,97,2785,34.8294434470377
"1477","009508",2016,108,2785,38.7791741472172
"1478","009508",2017,117,2785,42.0107719928187
"1479","009508",2018,119,2785,42.7289048473968
"1480","009508",2019,129,2785,46.3195691202872
"1481","009509",2010,69,2400,28.75
"1482","009509",2011,66,2400,27.5
"1483","009509",2012,80,2400,33.3333333333333
"1484","009509",2013,65,2400,27.0833333333333
"1485","009509",2014,102,2400,42.5
"1486","009509",2015,80,2400,33.3333333333333
"1487","009509",2016,39,2400,16.25
"1488","009509",2017,47,2400,19.5833333333333
"1489","009509",2018,59,2400,24.5833333333333
"1490","009509",2019,49,2400,20.4166666666667
"1491","009601",2010,200,1598,125.156445556946
"1492","009601",2011,138,1598,86.3579474342929
"1493","009601",2012,184,1598,115.14392991239
"1494","009601",2013,169,1598,105.75719649562
"1495","009601",2014,238,1598,148.936170212766
"1496","009601",2015,146,1598,91.3642052565707
"1497","009601",2016,147,1598,91.9899874843554
"1498","009601",2017,147,1598,91.9899874843554
"1499","009601",2018,159,1598,99.4993742177722
"1500","009601",2019,112,1598,70.0876095118899
"1501","009602",2010,177,2287,77.3939658941845
"1502","009602",2011,137,2287,59.903804110188
"1503","009602",2012,126,2287,55.094009619589
"1504","009602",2013,169,2287,73.8959335373852
"1505","009602",2014,182,2287,79.5802361171841
"1506","009602",2015,145,2287,63.4018364669873
"1507","009602",2016,169,2287,73.8959335373852
"1508","009602",2017,155,2287,67.7743769129865
"1509","009602",2018,182,2287,79.5802361171841
"1510","009602",2019,221,2287,96.6331438565807
"1511","009603",2010,279,2646,105.442176870748
"1512","009603",2011,270,2646,102.040816326531
"1513","009603",2012,334,2646,126.228269085412
"1514","009603",2013,371,2646,140.21164021164
"1515","009603",2014,467,2646,176.492819349962
"1516","009603",2015,346,2646,130.763416477702
"1517","009603",2016,445,2646,168.178382464097
"1518","009603",2017,485,2646,183.295540438398
"1519","009603",2018,346,2646,130.763416477702
"1520","009603",2019,302,2646,114.134542705971
"1521","009604",2010,67,1592,42.0854271356784
"1522","009604",2011,94,1592,59.0452261306533
"1523","009604",2012,87,1592,54.6482412060301
"1524","009604",2013,92,1592,57.7889447236181
"1525","009604",2014,84,1592,52.7638190954774
"1526","009604",2015,96,1592,60.3015075376884
"1527","009604",2016,77,1592,48.3668341708543
"1528","009604",2017,77,1592,48.3668341708543
"1529","009604",2018,70,1592,43.9698492462312
"1530","009604",2019,78,1592,48.9949748743719
"1531","009700",2010,150,2256,66.4893617021277
"1532","009700",2011,155,2256,68.7056737588652
"1533","009700",2012,144,2256,63.8297872340425
"1534","009700",2013,129,2256,57.1808510638298
"1535","009700",2014,102,2256,45.2127659574468
"1536","009700",2015,120,2256,53.1914893617021
"1537","009700",2016,152,2256,67.3758865248227
"1538","009700",2017,113,2256,50.0886524822695
"1539","009700",2018,94,2256,41.6666666666667
"1540","009700",2019,91,2256,40.3368794326241
"1541","009801",2010,98,1100,89.0909090909091
"1542","009801",2011,88,1100,80
"1543","009801",2012,67,1100,60.9090909090909
"1544","009801",2013,85,1100,77.2727272727273
"1545","009801",2014,88,1100,80
"1546","009801",2015,97,1100,88.1818181818182
"1547","009801",2016,85,1100,77.2727272727273
"1548","009801",2017,69,1100,62.7272727272727
"1549","009801",2018,54,1100,49.0909090909091
"1550","009801",2019,78,1100,70.9090909090909
"1551","009802",2010,110,1136,96.830985915493
"1552","009802",2011,92,1136,80.9859154929577
"1553","009802",2012,72,1136,63.3802816901408
"1554","009802",2013,92,1136,80.9859154929577
"1555","009802",2014,59,1136,51.9366197183099
"1556","009802",2015,61,1136,53.6971830985915
"1557","009802",2016,69,1136,60.7394366197183
"1558","009802",2017,61,1136,53.6971830985915
"1559","009802",2018,51,1136,44.8943661971831
"1560","009802",2019,57,1136,50.1760563380282
"1561","009803",2010,183,2000,91.5
"1562","009803",2011,156,2000,78
"1563","009803",2012,176,2000,88
"1564","009803",2013,125,2000,62.5
"1565","009803",2014,129,2000,64.5
"1566","009803",2015,114,2000,57
"1567","009803",2016,138,2000,69
"1568","009803",2017,102,2000,51
"1569","009803",2018,91,2000,45.5
"1570","009803",2019,67,2000,33.5
"1571","009804",2010,193,1778,108.548931383577
"1572","009804",2011,201,1778,113.048368953881
"1573","009804",2012,105,1778,59.0551181102362
"1574","009804",2013,148,1778,83.2395950506187
"1575","009804",2014,118,1778,66.3667041619798
"1576","009804",2015,119,1778,66.9291338582677
"1577","009804",2016,116,1778,65.2418447694038
"1578","009804",2017,83,1778,46.681664791901
"1579","009804",2018,76,1778,42.7446569178853
"1580","009804",2019,59,1778,33.1833520809899
"1581","009807",2010,321,2396,133.973288814691
"1582","009807",2011,212,2396,88.4808013355593
"1583","009807",2012,234,2396,97.6627712854758
"1584","009807",2013,245,2396,102.253756260434
"1585","009807",2014,250,2396,104.340567612688
"1586","009807",2015,199,2396,83.0550918196995
"1587","009807",2016,212,2396,88.4808013355593
"1588","009807",2017,205,2396,85.559265442404
"1589","009807",2018,159,2396,66.3606010016695
"1590","009807",2019,154,2396,64.2737896494157
"1591","009810",2010,218,1734,125.720876585928
"1592","009810",2011,171,1734,98.6159169550173
"1593","009810",2012,180,1734,103.806228373702
"1594","009810",2013,170,1734,98.0392156862745
"1595","009810",2014,144,1734,83.0449826989619
"1596","009810",2015,123,1734,70.9342560553633
"1597","009810",2016,141,1734,81.3148788927336
"1598","009810",2017,106,1734,61.1303344867359
"1599","009810",2018,92,1734,53.0565167243368
"1600","009810",2019,86,1734,49.59630911188
"1601","009811",2010,205,2945,69.6095076400679
"1602","009811",2011,182,2945,61.7996604414261
"1603","009811",2012,187,2945,63.4974533106961
"1604","009811",2013,203,2945,68.9303904923599
"1605","009811",2014,136,2945,46.1799660441426
"1606","009811",2015,152,2945,51.6129032258064
"1607","009811",2016,155,2945,52.6315789473684
"1608","009811",2017,114,2945,38.7096774193548
"1609","009811",2018,104,2945,35.3140916808149
"1610","009811",2019,100,2945,33.955857385399
"1611","009901",2010,129,1876,68.7633262260128
"1612","009901",2011,119,1876,63.4328358208955
"1613","009901",2012,144,1876,76.7590618336887
"1614","009901",2013,121,1876,64.498933901919
"1615","009901",2014,143,1876,76.226012793177
"1616","009901",2015,140,1876,74.6268656716418
"1617","009901",2016,129,1876,68.7633262260128
"1618","009901",2017,125,1876,66.6311300639659
"1619","009901",2018,122,1876,65.0319829424307
"1620","009901",2019,131,1876,69.8294243070362
"1621","009902",2010,111,2273,48.8341399032116
"1622","009902",2011,111,2273,48.8341399032116
"1623","009902",2012,140,2273,61.5926088869336
"1624","009902",2013,104,2273,45.7545094588649
"1625","009902",2014,109,2273,47.9542454905411
"1626","009902",2015,99,2273,43.5547734271887
"1627","009902",2016,122,2273,53.6735591728993
"1628","009902",2017,101,2273,44.4346678398592
"1629","009902",2018,134,2273,58.9529256489221
"1630","009902",2019,147,2273,64.6722393312803
"1631","009903",2010,73,1358,53.7555228276878
"1632","009903",2011,97,1358,71.4285714285714
"1633","009903",2012,92,1358,67.7466863033873
"1634","009903",2013,98,1358,72.1649484536082
"1635","009903",2014,118,1358,86.8924889543446
"1636","009903",2015,92,1358,67.7466863033873
"1637","009903",2016,97,1358,71.4285714285714
"1638","009903",2017,76,1358,55.9646539027982
"1639","009903",2018,83,1358,61.119293078056
"1640","009903",2019,44,1358,32.40058910162
"1641","009904",2010,110,1546,71.1513583441138
"1642","009904",2011,115,1546,74.385510996119
"1643","009904",2012,141,1546,91.2031047865459
"1644","009904",2013,145,1546,93.7904269081501
"1645","009904",2014,180,1546,116.429495472186
"1646","009904",2015,167,1546,108.020698576973
"1647","009904",2016,146,1546,94.4372574385511
"1648","009904",2017,125,1546,80.8538163001294
"1649","009904",2018,143,1546,92.496765847348
"1650","009904",2019,102,1546,65.9767141009056
"1651","009905",2010,163,2012,81.013916500994
"1652","009905",2011,121,2012,60.1391650099404
"1653","009905",2012,140,2012,69.5825049701789
"1654","009905",2013,215,2012,106.858846918489
"1655","009905",2014,193,2012,95.9244532803181
"1656","009905",2015,191,2012,94.9304174950298
"1657","009905",2016,170,2012,84.493041749503
"1658","009905",2017,170,2012,84.493041749503
"1659","009905",2018,166,2012,82.5049701789264
"1660","009905",2019,116,2012,57.6540755467197
"1661","009906",2010,89,1001,88.9110889110889
"1662","009906",2011,93,1001,92.9070929070929
"1663","009906",2012,91,1001,90.9090909090909
"1664","009906",2013,101,1001,100.899100899101
"1665","009906",2014,113,1001,112.887112887113
"1666","009906",2015,102,1001,101.898101898102
"1667","009906",2016,84,1001,83.9160839160839
"1668","009906",2017,92,1001,91.9080919080919
"1669","009906",2018,82,1001,81.9180819180819
"1670","009906",2019,72,1001,71.9280719280719
"1671","009907",2010,122,1893,64.4479661912308
"1672","009907",2011,131,1893,69.202324352879
"1673","009907",2012,136,1893,71.8436344426836
"1674","009907",2013,138,1893,72.9001584786054
"1675","009907",2014,125,1893,66.0327522451136
"1676","009907",2015,124,1893,65.5044902271527
"1677","009907",2016,85,1893,44.9022715266772
"1678","009907",2017,86,1893,45.4305335446381
"1679","009907",2018,89,1893,47.0153195985209
"1680","009907",2019,64,1893,33.8087691494982
"1681","010100",2010,404,2529,159.746935547647
"1682","010100",2011,395,2529,156.188216686437
"1683","010100",2012,457,2529,180.703835508106
"1684","010100",2013,410,2529,162.119414788454
"1685","010100",2014,536,2529,211.941478845393
"1686","010100",2015,494,2529,195.334124159747
"1687","010100",2016,541,2529,213.918544879399
"1688","010100",2017,384,2529,151.838671411625
"1689","010100",2018,428,2529,169.236852510874
"1690","010100",2019,619,2529,244.760775009885
"1691","010200",2010,198,2193,90.2872777017784
"1692","010200",2011,236,2193,107.615139078887
"1693","010200",2012,239,2193,108.983128134975
"1694","010200",2013,241,2193,109.895120839033
"1695","010200",2014,263,2193,119.927040583675
"1696","010200",2015,252,2193,114.911080711354
"1697","010200",2016,287,2193,130.870953032376
"1698","010200",2017,331,2193,150.93479252166
"1699","010200",2018,359,2193,163.702690378477
"1700","010200",2019,415,2193,189.238486092111
"1701","010300",2010,112,2677,41.8378782218902
"1702","010300",2011,113,2677,42.2114307060142
"1703","010300",2012,87,2677,32.4990661187897
"1704","010300",2013,124,2677,46.3205080313784
"1705","010300",2014,140,2677,52.2973477773627
"1706","010300",2015,113,2677,42.2114307060142
"1707","010300",2016,112,2677,41.8378782218902
"1708","010300",2017,110,2677,41.0907732536421
"1709","010300",2018,132,2677,49.3089279043706
"1710","010300",2019,86,2677,32.1255136346657
"1711","010400",2010,354,3362,105.294467578822
"1712","010400",2011,429,3362,127.60261748959
"1713","010400",2012,351,3362,104.402141582391
"1714","010400",2013,416,3362,123.735871505057
"1715","010400",2014,379,3362,112.730517549078
"1716","010400",2015,344,3362,102.32004759072
"1717","010400",2016,301,3362,89.5300416418798
"1718","010400",2017,331,3362,98.4533016061868
"1719","010400",2018,293,3362,87.150505651398
"1720","010400",2019,216,3362,64.2474717430101
"1721","010500",2010,90,2946,30.5498981670061
"1722","010500",2011,111,2946,37.6782077393075
"1723","010500",2012,104,2946,35.3021045485404
"1724","010500",2013,92,2946,31.2287847929396
"1725","010500",2014,87,2946,29.5315682281059
"1726","010500",2015,99,2946,33.6048879837067
"1727","010500",2016,93,2946,31.5682281059063
"1728","010500",2017,72,2946,24.4399185336049
"1729","010500",2018,83,2946,28.173794976239
"1730","010500",2019,82,2946,27.8343516632722
"1731","010600",2010,462,3397,136.002355019135
"1732","010600",2011,512,3397,150.72122460995
"1733","010600",2012,735,3397,216.367382984987
"1734","010600",2013,650,3397,191.345304680601
"1735","010600",2014,691,3397,203.414777745069
"1736","010600",2015,625,3397,183.985869885193
"1737","010600",2016,736,3397,216.661760376803
"1738","010600",2017,713,3397,209.891080365028
"1739","010600",2018,827,3397,243.450103032087
"1740","010600",2019,807,3397,237.562555195761
"1741","010700",2010,841,1821,461.834157056562
"1742","010700",2011,839,1821,460.735859417902
"1743","010700",2012,868,1821,476.661175178473
"1744","010700",2013,743,1821,408.017572762219
"1745","010700",2014,788,1821,432.72926963207
"1746","010700",2015,901,1821,494.783086216365
"1747","010700",2016,810,1821,444.810543657331
"1748","010700",2017,676,1821,371.224601867106
"1749","010700",2018,788,1821,432.72926963207
"1750","010700",2019,1013,1821,556.287753981329
"1751","010800",2010,181,6381,28.365459959254
"1752","010800",2011,188,6381,29.4624666980097
"1753","010800",2012,221,6381,34.6340698950008
"1754","010800",2013,208,6381,32.5967716658831
"1755","010800",2014,278,6381,43.5668390534399
"1756","010800",2015,300,6381,47.0145745181006
"1757","010800",2016,257,6381,40.2758188371729
"1758","010800",2017,181,6381,28.365459959254
"1759","010800",2018,200,6381,31.3430496787337
"1760","010800",2019,226,6381,35.4176461369691
"1761","010900",2010,177,2356,75.1273344651952
"1762","010900",2011,142,2356,60.2716468590832
"1763","010900",2012,148,2356,62.8183361629881
"1764","010900",2013,112,2356,47.5382003395586
"1765","010900",2014,137,2356,58.1494057724958
"1766","010900",2015,134,2356,56.8760611205433
"1767","010900",2016,115,2356,48.811544991511
"1768","010900",2017,117,2356,49.660441426146
"1769","010900",2018,91,2356,38.6247877758913
"1770","010900",2019,95,2356,40.3225806451613
"1771","011000",2010,50,3354,14.9075730471079
"1772","011000",2011,52,3354,15.5038759689922
"1773","011000",2012,53,3354,15.8020274299344
"1774","011000",2013,57,3354,16.994633273703
"1775","011000",2014,44,3354,13.118664281455
"1776","011000",2015,43,3354,12.8205128205128
"1777","011000",2016,60,3354,17.8890876565295
"1778","011000",2017,44,3354,13.118664281455
"1779","011000",2018,39,3354,11.6279069767442
"1780","011000",2019,36,3354,10.7334525939177
"1781","011100",2010,443,3945,112.294043092522
"1782","011100",2011,482,3945,122.179974651458
"1783","011100",2012,520,3945,131.812420785805
"1784","011100",2013,534,3945,135.361216730038
"1785","011100",2014,600,3945,152.091254752852
"1786","011100",2015,654,3945,165.779467680608
"1787","011100",2016,520,3945,131.812420785805
"1788","011100",2017,618,3945,156.653992395437
"1789","011100",2018,595,3945,150.823827629911
"1790","011100",2019,552,3945,139.923954372624
